Dist to GSO,Time,Hex,DS Type,Flight #,Aircraft_Reg,Aircraft_Type,Altitude Baro,Altitude Geom,Ground Speed,Track,Baro Rate,Squawk,Emergency,Category,Latitude,Longitude,NIC Navigation Integrity Category,RC Navigation Accuracy Category,Seen Position,Version,NIC Baro,NAC P,NAC V,SIL Source Integrity Level ,SIL Type,GVA,SDA System Design Assurance,Alert,SPI,MLAT,TISB,Messages,Seen,RSSI
8.518028516022028,000615Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,125.8,80.39,64,1200,none,A7,36.002289,-79.807491,9,75,4.715,2,1,10,2,3,perhour,2,2,0,0,[],[],351236,4.7,-16.7
3.2003221295295283,000620Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,410.9,215.39,0,7046,none,A3,36.138642,-79.894974,8,186,0.173,2,1,10,2,3,perhour,2,2,0,0,[],[],60175118,0.2,-15.1
6.338017633953082,000620Z,a53fde,adsb_icao,N43728  ,N43728,P32R,3700,3675,109.8,6.8,,0126,none,A1,36.064065,-79.813512,9,75,0.071,2,0,9,1,3,perhour,2,2,0,0,[],[],430656,0.1,-2.5
8.740924670936264,000620Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,125.8,80.39,64,1200,none,A7,36.003268,-79.800305,9,75,0.348,2,1,10,2,3,perhour,2,2,0,0,[],[],351237,0.3,-17.0
2.6309330599552743,000625Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,410.9,215.39,0,7046,none,A3,36.130875,-79.901791,8,186,0.152,2,1,10,2,3,perhour,2,2,0,0,[],[],60175167,0.0,-14.3
6.30599167145087,000625Z,a53fde,adsb_icao,N43728  ,N43728,P32R,3600,3575,109.8,6.8,,0126,none,A1,36.066672,-79.813161,9,75,0.0,2,0,9,1,3,perhour,2,2,0,0,[],[],430694,0.0,-15.8
8.84233564157711,000625Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,125.8,80.39,64,1200,none,A7,36.003733,-79.797091,9,75,0.613,2,1,10,2,3,perhour,2,2,0,0,[],[],351243,0.2,-21.4
2.0486064067216194,000630Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,410.9,215.39,0,7046,none,A3,36.12291,-79.908772,8,186,0.065,2,1,10,2,3,perhour,2,2,0,0,[],[],60175210,0.1,-21.3
6.280554364931266,000630Z,a53fde,adsb_icao,N43728  ,N43728,P32R,3600,3500,110.7,6.23,,0126,none,A1,36.068939,-79.81287,9,75,0.404,2,0,9,1,3,perhour,2,2,0,0,[],[],430733,0.1,-9.1
8.942911059128022,000630Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,127.1,79.57,0,,,A7,36.004211,-79.79393,9,75,1.401,2,1,10,2,3,perhour,2,2,0,0,[],[],351249,0.8,-22.6
1.4925236363505427,000635Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,410.1,215.47,0,7046,none,A3,36.115265,-79.915466,8,186,0.114,2,1,10,2,3,perhour,2,2,0,0,[],[],60175256,0.1,-19.3
6.253846953597091,000635Z,a53fde,adsb_icao,N43728  ,N43728,P32R,3500,3400,109.6,5.76,,0126,none,A1,36.07164,-79.812527,9,75,0.245,2,0,9,1,3,perhour,2,2,0,0,[],[],430767,0.2,-4.7
9.029509990759838,000635Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,127.1,79.57,64,,,A7,36.004623,-79.791241,9,75,2.72,2,1,10,2,3,perhour,2,2,0,0,[],[],351252,0.7,-22.6
0.9475579517212669,000640Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,409.5,215.36,0,7046,none,A3,36.107666,-79.922104,8,186,0.168,2,1,10,2,3,perhour,2,2,0,0,[],[],60175301,0.0,-14.7
6.232352703605085,000640Z,a53fde,adsb_icao,N43728  ,N43728,P32R,3400,3325,109.5,5.24,,0126,none,A1,36.074066,-79.812241,9,75,0.231,2,0,9,1,3,perhour,2,2,0,0,[],[],430802,0.2,-6.0
9.151868038052942,000640Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,127.1,79.57,0,,,A7,36.005173,-79.787521,9,75,2.469,2,1,10,2,3,perhour,2,2,0,0,[],[],351258,0.4,-23.5
0.43089312542455377,000645Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,409.5,215.36,0,7046,none,A3,36.099976,-79.928856,8,186,0.214,2,1,10,2,3,perhour,2,2,0,0,[],[],60175350,0.0,-9.0
6.214621174828765,000645Z,a53fde,adsb_icao,N43728  ,N43728,P32R,3300,3225,109.4,4.72,,0126,none,A1,36.076541,-79.811934,9,75,0.398,2,0,9,1,3,perhour,2,2,0,0,[],[],430837,0.0,-5.2
9.31843588891759,000645Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,127.1,79.57,-128,,,A7,36.005921,-79.78254,9,75,0.398,2,1,10,2,3,perhour,2,2,0,0,[],[],351270,0.4,-25.0
0.3577430664768671,000650Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,409.5,215.36,0,7046,none,A3,36.091903,-79.935881,8,186,0.029,2,1,10,2,3,perhour,2,2,0,0,[],[],60175400,0.0,-9.8
6.1950045494026496,000650Z,a53fde,adsb_icao,N43728  ,N43728,P32R,3200,3150,110.2,3.12,,0126,none,A1,36.079195,-79.8117,9,75,0.022,2,0,9,1,3,perhour,2,2,0,0,[],[],430870,0.0,-5.7
9.43609855271903,000650Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,127.1,79.57,-64,,,A7,36.006409,-79.77911,9,75,0.732,2,1,10,2,3,perhour,2,2,0,0,[],[],351280,0.5,-25.3
0.8099097102554881,000655Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,409.5,215.36,0,7046,none,A3,36.084824,-79.942074,8,186,0.32,2,1,10,2,3,perhour,2,2,0,0,[],[],60175443,0.0,-11.2
6.17165932688806,000655Z,a53fde,adsb_icao,N43728  ,N43728,P32R,3100,3050,111.1,2.06,,0126,none,A1,36.08194,-79.811611,9,75,0.0,2,0,9,1,3,perhour,2,2,0,0,[],[],430908,0.0,-8.2
9.560186263847108,000655Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,127.1,79.57,0,1200,none,A7,36.006958,-79.775505,9,75,0.574,2,1,10,2,3,perhour,2,2,0,0,[],[],351292,0.2,-28.8
1.3938426922671685,000700Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,409.5,215.36,0,7046,none,A3,36.07663,-79.949226,8,186,0.155,2,1,10,2,3,perhour,2,2,0,0,[],[],60175487,0.0,-12.1
6.15979913359649,000700Z,a53fde,adsb_icao,N43728  ,N43728,P32R,3100,2975,111.1,2.58,,0126,none,A1,36.084274,-79.81144,9,75,0.201,2,0,9,1,3,perhour,2,2,0,0,[],[],430936,0.2,-10.9
9.685115323837861,000700Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,126.2,70.56,192,1200,none,A7,36.007737,-79.771729,9,75,0.129,2,1,10,2,3,perhour,2,2,0,0,[],[],351311,0.1,-13.9
1.913206811627365,000705Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,410.2,214.27,0,7046,none,A3,36.069443,-79.955406,8,186,0.53,2,1,10,2,3,perhour,2,2,0,0,[],[],60175529,0.1,-10.7
6.146627701837798,000705Z,a53fde,adsb_icao,N43728  ,N43728,P32R,3000,2900,110.1,2.08,,0126,none,A1,36.086884,-79.811325,9,75,0.301,2,0,9,1,3,perhour,2,2,0,0,[],[],430969,0.1,-11.6
9.760531273479325,000705Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,126.1,64.65,-64,1200,none,A7,36.008668,-79.769099,9,75,1.34,2,1,10,2,3,perhour,2,2,0,0,[],[],351325,0.3,-16.7
2.5347684654736966,000710Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,412.2,212.42,0,7046,none,A3,36.060745,-79.962444,8,186,0.0,2,1,10,2,3,perhour,2,2,0,0,[],[],60175574,0.0,-12.7
6.132559698003926,000710Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2900,2825,108.2,356.29,,0126,none,A1,36.089355,-79.811325,9,75,0.399,2,0,9,1,3,perhour,2,2,0,0,[],[],431004,0.2,-13.8
9.872071481116787,000710Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,126.6,65.26,-256,1200,none,A7,36.010158,-79.765183,9,75,0.185,2,1,10,2,3,perhour,2,2,0,0,[],[],351341,0.2,-17.2
3.0721934216580156,000715Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,413.8,210.66,0,7046,none,A3,36.053101,-79.968224,8,186,0.327,2,1,10,2,3,perhour,2,2,0,0,[],[],60175616,0.1,-14.3
6.094186192762046,000715Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2800,2750,107.6,343.25,,0126,none,A1,36.091873,-79.811897,9,75,0.159,2,0,9,1,3,perhour,2,2,0,0,[],[],431035,0.2,-9.5
9.970739840842775,000715Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,127.0,64.85,-128,1200,none,A7,36.011461,-79.761794,9,75,0.055,2,1,10,2,3,perhour,2,2,0,0,[],[],351366,0.1,-19.1
3.6492230026269845,000720Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,414.9,208.97,0,7046,none,A3,36.044746,-79.974099,8,186,0.361,2,1,10,2,3,perhour,2,2,0,0,[],[],60175658,0.0,-8.3
6.032027566530365,000720Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2800,2650,107.8,335.34,,0126,none,A1,36.094184,-79.813044,9,75,0.046,2,0,9,1,3,perhour,2,2,0,0,[],[],431069,0.0,-6.3
4.26170163468328,000725Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,416.8,207.12,0,7046,none,A3,36.035706,-79.979954,8,186,0.059,2,1,10,2,3,perhour,2,2,0,0,[],[],60175707,0.0,-17.9
0.4927148902023907,000725Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,4.8,,,,,A3,36.105137,-79.932876,8,186,0.952,2,,9,1,3,perhour,,2,,,[],[],42326350,1.0,-20.6
5.960651917420196,000725Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2700,2575,107.5,329.86,,0126,none,A1,36.096372,-79.814447,9,75,0.169,2,0,9,1,3,perhour,2,2,0,0,[],[],431102,0.0,-13.3
4.7932077095814964,000730Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,418.2,205.34,0,7046,none,A3,36.02774,-79.98476,8,186,0.474,2,1,10,2,3,perhour,2,2,0,0,[],[],60175750,0.1,-11.0
0.49057543713784596,000730Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,6.2,,,5113,none,A3,36.105078,-79.932827,8,186,3.108,2,,9,1,3,perhour,,2,,,[],[],42326353,3.1,-20.4
5.875131842427055,000730Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2600,2500,107.9,325.57,,0126,none,A1,36.098514,-79.8162,9,75,0.067,2,0,9,1,3,perhour,2,2,0,0,[],[],431135,0.0,-7.6
5.381992288761269,000735Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,419.9,203.88,0,7046,none,A3,36.018768,-79.989738,8,186,0.369,2,1,10,2,3,perhour,2,2,0,0,[],[],60175796,0.2,-11.5
0.49057543713784596,000735Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,6.2,,,5113,none,A3,36.105078,-79.932827,8,186,8.108,2,,9,1,3,perhour,,2,,,[],[],42326353,8.1,-20.4
5.791825254404886,000735Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2500,2400,107.4,324.09,,0126,none,A1,36.100571,-79.817963,9,75,0.131,2,0,9,1,3,perhour,2,2,0,0,[],[],431173,0.0,-15.5
5.950342836996274,000740Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,421.5,202.31,64,7046,none,A3,36.010018,-79.994319,8,186,0.484,2,1,10,2,3,perhour,2,2,0,0,[],[],60175840,0.2,-13.3
0.49057543713784596,000740Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,6.2,82.0,,5113,none,A3,36.105078,-79.932827,8,186,13.108,2,,9,1,3,perhour,,2,,,[],[],42326354,2.4,-20.4
5.709225684647988,000740Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2400,2300,109.4,323.55,,0126,none,A1,36.102564,-79.819764,9,75,0.204,2,0,9,1,3,perhour,2,2,0,0,[],[],431206,0.0,-10.0
6.537742431203873,000745Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,420.6,202.36,64,7046,none,A3,36.000916,-79.998894,8,186,0.438,2,1,10,2,3,perhour,2,2,0,0,[],[],60175889,0.0,-15.5
0.49057543713784596,000745Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,6.2,82.0,,5113,none,A3,36.105078,-79.932827,8,186,18.108,2,,9,1,3,perhour,,2,,,[],[],42326354,7.4,-20.4
5.623640730463621,000745Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2400,2225,109.0,322.08,,0126,none,A1,36.104553,-79.821682,9,75,0.168,2,0,9,1,3,perhour,2,2,0,0,[],[],431236,0.0,-10.0
7.142087090055567,000750Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35775,421.0,202.48,0,7046,none,A3,35.991577,-80.003643,8,186,0.287,2,1,10,2,3,perhour,2,2,0,0,[],[],60175932,0.2,-10.2
0.49057543713784596,000750Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,6.2,82.0,,5113,none,A3,36.105078,-79.932827,8,186,23.108,2,,9,1,3,perhour,,2,,,[],[],42326354,12.4,-20.4
5.536893056227457,000750Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2300,2150,107.6,317.26,,0126,none,A1,36.106521,-79.82368,9,75,0.035,2,0,9,1,3,perhour,2,2,0,0,[],[],431267,0.0,-9.2
7.762619396385773,000755Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35775,421.0,202.48,0,7046,none,A3,35.981994,-80.008519,8,186,0.0,2,1,10,2,3,perhour,2,2,0,0,[],[],60175980,0.0,-9.6
0.49057543713784596,000755Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,6.2,82.0,,5113,none,A3,36.105078,-79.932827,8,186,28.108,2,,9,1,3,perhour,,2,,,[],[],42326354,17.4,-20.4
5.463726080312001,000755Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2200,2100,107.5,314.25,,0126,none,A1,36.107917,-79.825375,9,75,1.043,2,0,9,1,3,perhour,2,2,0,0,[],[],431294,0.1,-8.2
8.326960626879922,000800Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35775,421.0,202.48,0,7046,none,A3,35.973267,-80.012913,8,186,0.136,2,1,10,2,3,perhour,2,2,0,0,[],[],60176027,0.1,-10.5
0.49057543713784596,000800Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,6.2,82.0,,5113,none,A3,36.105078,-79.932827,8,186,33.108,2,,9,1,3,perhour,,2,,,[],[],42326354,22.4,-20.4
5.356510919201566,000800Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2200,2025,107.0,311.59,,0126,none,A1,36.109779,-79.827887,9,75,0.409,2,0,9,1,3,perhour,2,2,0,0,[],[],431323,0.2,-9.7
8.876609083883583,000805Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35775,421.0,202.48,0,7046,none,A3,35.964798,-80.017262,8,186,0.338,2,1,10,2,3,perhour,2,2,0,0,[],[],60176073,0.0,-15.9
0.49057543713784596,000805Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,6.2,82.0,,5113,none,A3,36.105078,-79.932827,8,186,38.108,2,,9,1,3,perhour,,2,,,[],[],42326354,27.4,-20.4
5.256563509317724,000805Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2100,1950,108.5,310.89,,0126,none,A1,36.111502,-79.830283,9,75,0.161,2,0,9,1,3,perhour,2,2,0,0,[],[],431353,0.0,-5.9
9.481829879292592,000810Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35775,421.0,202.48,64,7046,none,A3,35.95546,-80.022011,8,186,0.155,2,1,10,2,3,perhour,2,2,0,0,[],[],60176117,0.1,-10.5
0.49057543713784596,000810Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,6.2,82.0,,5113,none,A3,36.105078,-79.932827,8,186,43.108,2,,9,1,3,perhour,,2,,,[],[],42326354,32.4,-20.4
5.149028951920286,000810Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2000,1875,110.8,300.96,,0126,none,A1,36.112976,-79.83284,9,75,0.224,2,0,9,1,3,perhour,2,2,0,0,[],[],431381,0.1,-6.1
0.49057543713784596,000815Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,6.2,82.0,,5113,none,A3,36.105078,-79.932827,8,186,48.108,2,,9,1,3,perhour,,2,,,[],[],42326354,37.4,-20.4
5.024929986225997,000815Z,a53fde,adsb_icao,N43728  ,N43728,P32R,1900,1800,111.8,291.52,,0126,none,A1,36.114075,-79.835701,9,75,0.386,2,0,9,1,3,perhour,2,2,0,0,[],[],431408,0.0,-4.7
9.9934143879598,000820Z,ad03a1,adsb_icao,CAP3238 ,N938CP,C182,7000,7100,135.4,85.76,0,3140,none,A1,35.931381,-79.943504,9,75,0.0,2,1,10,2,3,perhour,2,2,0,0,[],[],1715297,0.0,-11.4
0.49057543713784596,000820Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,6.2,82.0,,5113,none,A3,36.105078,-79.932827,8,186,53.108,2,,9,1,3,perhour,,2,,,[],[],42326354,42.4,-20.4
4.896318957535743,000820Z,a53fde,adsb_icao,N43728  ,N43728,P32R,1900,1725,106.6,286.91,,0126,none,A1,36.114899,-79.838619,9,75,0.377,2,0,9,1,3,perhour,2,2,0,0,[],[],431431,0.0,-6.2
9.672818405565703,000820Z,ace7bf,adsb_icao,EDV5293 ,N930XJ,CRJ9,34000,35725,401.4,216.18,,7160,none,A3,36.224996,-79.814914,8,186,0.081,2,1,10,1,3,perhour,2,2,0,0,[],[],39929769,0.1,-13.8
9.975200535499923,000825Z,ad03a1,adsb_icao,CAP3238 ,N938CP,C182,7000,7100,135.4,85.34,0,3140,none,A1,35.931624,-79.940088,9,75,0.479,2,1,10,2,3,perhour,2,2,0,0,[],[],1715337,0.2,-16.6
0.49057543713784596,000825Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,6.2,82.0,,5113,none,A3,36.105078,-79.932827,8,186,58.108,2,,,,,perhour,,,,,[],[],42326354,47.4,-20.4
4.7890013011067305,000825Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2000,1825,104.9,280.99,,0126,none,A1,36.115402,-79.841022,9,75,1.195,2,0,9,1,3,perhour,2,2,0,0,[],[],431441,0.1,-10.6
9.149133939402809,000825Z,ace7bf,adsb_icao,EDV5293 ,N930XJ,CRJ9,34000,35725,401.4,216.18,,7160,none,A3,36.217941,-79.821281,8,186,0.333,2,1,10,1,3,perhour,2,2,0,0,[],[],39929812,0.1,-15.6
9.958775063235516,000830Z,ad03a1,adsb_icao,CAP3238 ,N938CP,C182,7000,7100,135.4,85.34,0,3140,none,A1,35.931885,-79.936123,9,75,0.37,2,1,10,2,3,perhour,2,2,0,0,[],[],1715375,0.1,-16.7
4.626482340256831,000830Z,a53fde,adsb_icao,N43728  ,N43728,P32R,1900,1825,105.2,278.75,,0126,none,A1,36.115878,-79.844601,9,75,0.111,2,0,9,1,3,perhour,2,2,0,0,[],[],431459,0.1,-17.2
8.559255356513416,000830Z,ace7bf,adsb_icao,EDV5293 ,N930XJ,CRJ9,34000,35725,402.2,216.1,,7160,none,A3,36.210006,-79.828472,8,186,0.071,2,1,10,1,3,perhour,2,2,0,0,[],[],39929853,0.0,-13.6
0.49057543713784596,000830Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,,82.0,,,,A3,,,,,,2,,,,,perhour,,,,,[],[],42326354,52.4,-20.4
9.946626254175824,000835Z,ad03a1,adsb_icao,CAP3238 ,N938CP,C182,7000,7100,135.4,85.34,0,3140,none,A1,35.932136,-79.932199,9,75,0.226,2,1,10,2,3,perhour,2,2,0,0,[],[],1715419,0.0,-10.6
4.487507344134171,000835Z,a53fde,adsb_icao,N43728  ,N43728,P32R,1900,1825,103.9,277.74,,0126,none,A1,36.116226,-79.84766,9,75,0.0,2,0,9,1,3,perhour,2,2,0,0,[],[],431476,0.0,-19.3
8.000333644472578,000835Z,ace7bf,adsb_icao,EDV5293 ,N930XJ,CRJ9,34000,35725,402.2,216.1,,7160,none,A3,36.202465,-79.835251,8,186,0.067,2,1,10,1,3,perhour,2,2,0,0,[],[],39929898,0.0,-17.2
0.49057543713784596,000835Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,,82.0,,,,A3,,,,,,2,,,,,perhour,,,,,[],[],42326354,57.4,-20.4
9.940397908704997,000840Z,ad03a1,adsb_icao,CAP3238 ,N938CP,C182,7000,7100,135.4,85.34,0,3140,none,A1,35.932343,-79.928455,9,75,0.423,2,1,10,2,3,perhour,2,2,0,0,[],[],1715459,0.2,-8.0
4.412347464018726,000840Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2000,1825,103.7,276.65,,0126,none,A1,36.116409,-79.849319,9,75,2.061,2,0,9,1,3,perhour,2,2,0,0,[],[],431493,0.5,-18.9
7.454171442821242,000840Z,ace7bf,adsb_icao,EDV5293 ,N930XJ,CRJ9,34000,35725,402.2,216.1,,7160,none,A3,36.195099,-79.841881,8,186,0.067,2,1,10,1,3,perhour,2,2,0,0,[],[],39929939,0.1,-9.6
9.932494290755214,000845Z,ad03a1,adsb_icao,CAP3238 ,N938CP,C182,7000,7100,134.5,85.31,0,3140,none,A1,35.932648,-79.924427,9,75,0.19,2,1,10,2,3,perhour,2,2,0,0,[],[],1715505,0.0,-6.3
4.222536089929157,000845Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2000,1850,101.5,275.65,,0126,none,A1,36.116776,-79.853497,9,75,0.078,2,0,9,1,3,perhour,2,2,0,0,[],[],431510,0.0,-16.2
6.921416779485824,000845Z,ace7bf,adsb_icao,EDV5293 ,N930XJ,CRJ9,34000,35725,402.8,216.22,,7160,none,A3,36.187912,-79.848347,8,186,0.294,2,1,10,1,3,perhour,2,2,0,0,[],[],39929986,0.1,-16.6
9.930579623143444,000850Z,ad03a1,adsb_icao,CAP3238 ,N938CP,C182,7000,7100,134.5,85.31,0,3140,none,A1,35.932892,-79.920788,9,75,0.465,2,1,10,2,3,perhour,2,2,0,0,[],[],1715549,0.0,-9.5
4.102505609957649,000850Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2000,1850,101.0,281.42,,0126,none,A1,36.117096,-79.856186,9,75,0.394,2,0,9,1,3,perhour,2,2,0,0,[],[],431527,0.4,-5.8
6.350132406134483,000850Z,ace7bf,adsb_icao,EDV5293 ,N930XJ,CRJ9,34000,35725,402.2,216.1,,7160,none,A3,36.180213,-79.855295,8,186,0.217,2,1,10,1,3,perhour,2,2,0,0,[],[],39930034,0.1,-12.0
9.93339000491694,000855Z,ad03a1,adsb_icao,CAP3238 ,N938CP,C182,7000,7100,134.5,85.31,0,3140,none,A1,35.933121,-79.917011,9,75,0.376,2,1,10,2,3,perhour,2,2,0,0,[],[],1715592,0.1,-10.4
5.815570101367893,000855Z,ace7bf,adsb_icao,EDV5293 ,N930XJ,CRJ9,34000,35725,402.2,216.1,,7160,none,A3,36.172997,-79.861781,8,186,0.39,2,1,10,1,3,perhour,2,2,0,0,[],[],39930084,0.0,-15.5
3.982663759589937,000855Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2000,1850,101.6,290.75,,0126,none,A1,36.117828,-79.859047,9,75,0.33,2,0,9,1,3,perhour,2,2,0,0,[],[],431543,0.3,-8.7
9.938874206950938,000900Z,ad03a1,adsb_icao,CAP3238 ,N938CP,C182,7000,7100,134.5,85.31,0,3140,none,A1,35.933393,-79.912915,9,75,0.107,2,1,10,2,3,perhour,2,2,0,0,[],[],1715638,0.1,-6.5
5.214918930042584,000900Z,ace7bf,adsb_icao,EDV5293 ,N930XJ,CRJ9,34000,35725,402.2,216.1,,7160,none,A3,36.164897,-79.869086,8,186,0.1,2,1,10,1,3,perhour,2,2,0,0,[],[],39930128,0.0,-8.8
3.8806727946783806,000900Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2000,1825,100.6,296.57,,0126,none,A1,36.118811,-79.861664,9,75,0.044,2,0,9,1,3,perhour,2,2,0,0,[],[],431560,0.0,-10.7
9.947518816856764,000905Z,ad03a1,adsb_icao,CAP3238 ,N938CP,C182,7000,7100,134.5,85.31,0,3140,none,A1,35.933626,-79.909291,9,75,0.318,2,1,10,2,3,perhour,2,2,0,0,[],[],1715680,0.2,-10.2
4.656586739991121,000905Z,ace7bf,adsb_icao,EDV5293 ,N930XJ,CRJ9,34000,35725,402.2,216.1,,7160,none,A3,36.157356,-79.875865,8,186,0.037,2,1,10,1,3,perhour,2,2,0,0,[],[],39930172,0.0,-10.5
3.815037836255746,000905Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2000,1825,100.7,302.43,,0126,none,A1,36.119614,-79.863453,9,75,0.926,2,0,9,1,3,perhour,2,2,0,0,[],[],431579,0.3,-9.4
9.42108576866649,000905Z,a23bfb,adsb_icao,RPA5791 ,N243JQ,E75L,32000,33650,411.4,216.2,0,6645,none,A3,36.221738,-79.818187,8,186,0.0,2,1,10,2,3,perhour,2,2,0,0,[],[],39486338,0.0,-10.5
9.958092336311815,000910Z,ad03a1,adsb_icao,CAP3238 ,N938CP,C182,7000,7100,134.5,85.31,0,3140,none,A1,35.933899,-79.90551,9,75,0.443,2,1,10,2,3,perhour,2,2,0,0,[],[],1715722,0.1,-6.1
4.100641126106824,000910Z,ace7bf,adsb_icao,EDV5293 ,N930XJ,CRJ9,34000,35750,402.2,216.1,,7160,none,A3,36.149861,-79.882644,8,186,0.0,2,1,10,1,3,perhour,2,2,0,0,[],[],39930215,0.0,-15.2
3.725329862921065,000910Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2000,1825,101.8,305.41,,0126,none,A1,36.121138,-79.866164,9,75,0.839,2,0,9,1,3,perhour,2,2,0,0,[],[],431587,0.8,-5.3
8.907972807862071,000910Z,a23bfb,adsb_icao,RPA5791 ,N243JQ,E75L,32000,33650,411.4,216.2,-64,6645,none,A3,36.214828,-79.824429,8,186,0.484,2,1,10,2,3,perhour,2,2,0,0,[],[],39486376,0.0,-16.4
9.974809920491518,000915Z,ad03a1,adsb_icao,CAP3238 ,N938CP,C182,7000,7100,135.4,85.34,0,3140,none,A1,35.934174,-79.90139,9,75,0.0,2,1,10,2,3,perhour,2,2,0,0,[],[],1715768,0.0,-6.4
3.5448653326034463,000915Z,ace7bf,adsb_icao,EDV5293 ,N930XJ,CRJ9,34000,35725,402.2,216.1,,7160,none,A3,36.14232,-79.889364,8,186,0.0,2,1,10,1,3,perhour,2,2,0,0,[],[],39930262,0.0,-14.0
3.645241527770842,000915Z,a53fde,adsb_icao,N43728  ,N43728,P32R,2000,1825,101.8,308.22,,0126,none,A1,36.122814,-79.868852,9,75,0.04,2,0,9,1,3,perhour,2,2,0,0,[],[],431605,0.0,-10.8
